time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
1.00,INTR_CROSSING,OWN_CROSSING,18296.7,-0.0,991.4,991.4,84.68,0.0,CLEAR,0,11008.6,11008.6,8.33,8.33,12000.0,12000.0,0.00,0.00
1.03,OWN_CROSSING,INTR_CROSSING,-18289.5,0.0,-991.1,-991.1,84.65,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11008.9,11008.9,8.33,8.33
1.03,INTR_CROSSING,OWN_CROSSING,18289.5,-0.0,991.1,991.1,84.65,0.0,CLEAR,0,11008.9,11008.9,8.33,8.33,12000.0,12000.0,0.00,0.00
1.07,OWN_CROSSING,INTR_CROSSING,-18282.3,0.0,-990.8,-990.8,84.61,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11009.2,11009.2,8.33,8.33
1.07,INTR_CROSSING,OWN_CROSSING,18282.3,-0.0,990.8,990.8,84.61,0.0,CLEAR,0,11009.2,11009.2,8.33,8.33,12000.0,12000.0,0.00,0.00
1.10,OWN_CROSSING,INTR_CROSSING,-18275.1,0.0,-990.6,-990.6,84.58,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11009.4,11009.4,8.33,8.33
1.10,INTR_CROSSING,OWN_CROSSING,18275.1,-0.0,990.6,990.6,84.58,0.0,CLEAR,0,11009.4,11009.4,8.33,8.33,12000.0,12000.0,0.00,0.00
1.13,OWN_CROSSING,INTR_CROSSING,-18267.9,0.0,-990.3,-990.3,84.55,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11009.7,11009.7,8.33,8.33
1.13,INTR_CROSSING,OWN_CROSSING,18267.9,-0.0,990.3,990.3,84.55,0.0,CLEAR,0,11009.7,11009.7,8.33,8.33,12000.0,12000.0,0.00,0.00
1.17,OWN_CROSSING,INTR_CROSSING,-18260.7,0.0,-990.0,-990.0,84.51,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11010.0,11010.0,8.33,8.33
1.17,INTR_CROSSING,OWN_CROSSING,18260.7,-0.0,990.0,990.0,84.51,0.0,CLEAR,0,11010.0,11010.0,8.33,8.33,12000.0,12000.0,0.00,0.00
