time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
0.77,INTR_BADVS,OWN_BADVS,-9173.6,-15889.1,-986.5,-986.5,84.91,0.0,CLEAR,0,15986.5,15986.5,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.80,OWN_BADVS,INTR_BADVS,9170.0,15882.9,985.9,985.9,84.88,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15985.9,15985.9,-16.89,-25.00
0.80,INTR_BADVS,OWN_BADVS,-9170.0,-15882.9,-985.9,-985.9,84.88,0.0,CLEAR,0,15985.9,15985.9,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.83,OWN_BADVS,INTR_BADVS,9166.4,15876.6,985.4,985.4,84.85,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15985.4,15985.4,-16.89,-25.00
0.83,INTR_BADVS,OWN_BADVS,-9166.4,-15876.6,-985.4,-985.4,84.85,0.0,CLEAR,0,15985.4,15985.4,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.87,OWN_BADVS,INTR_BADVS,9162.8,15870.4,984.8,984.8,84.81,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15984.8,15984.8,-16.89,-25.00
0.87,INTR_BADVS,OWN_BADVS,-9162.8,-15870.4,-984.8,-984.8,84.81,0.0,CLEAR,0,15984.8,15984.8,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.90,OWN_BADVS,INTR_BADVS,9159.2,15864.1,984.2,984.2,84.78,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15984.2,15984.2,-16.89,-25.00
0.90,INTR_BADVS,OWN_BADVS,-9159.2,-15864.1,-984.2,-984.2,84.78,0.0,CLEAR,0,15984.2,15984.2,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.93,OWN_BADVS,INTR_BADVS,9155.6,15857.9,983.7,983.7,84.75,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15983.7,15983.7,-16.89,-25.00
0.93,INTR_BADVS,OWN_BADVS,-9155.6,-15857.9,-983.7,-983.7,84.75,0.0,CLEAR,0,15983.7,15983.7,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.97,OWN_BADVS,INTR_BADVS,9152.0,15851.7,983.1,983.1,84.71,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15983.1,15983.1,-16.89,-25.00
0.97,INTR_BADVS,OWN_BADVS,-9152.0,-15851.7,-983.1,-983.1,84.71,0.0,CLEAR,0,15983.1,15983.1,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.00,OWN_BADVS,INTR_BADVS,9148.4,15845.4,982.5,982.5,84.68,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15982.5,15982.5,-16.89,-25.00
